# timestamp_grid lon_SD_grid lat_SD_grid taux_c_SD_grid tauy_c_SD_grid ucur_SD_grid[:,iz] vcur_SD_grid[:,iz] ucur_SD_grid_bp[:,iz] vcur_SD_grid_bp[:,iz] tau_dot_sfcvel_SD energy_input_SD
1.694175600000000000e+09 -6.609766399999999464e+01 2.081449599999999833e+01 -3.461566142369718047e-02 1.097361580885078956e-04 -8.200000000000006395e+00 2.720000000000000284e+01 -2.248173697385841274e-01 3.705362397922455475e+00 2.868332471743244641e-03 9.481408027679917723e+02
1.694176200000000000e+09 -6.609927679999999839e+01 2.081946080000000165e+01 -3.926612411903422639e-02 4.474863698078017198e-03 -8.150000000000002132e+00 2.650000000000000000e+01 -1.170935795695595555e-01 3.779254295265350727e+00 4.386027995691964450e-03 9.503171109082222756e+02
1.694176800000000000e+09 -6.610109439999999381e+01 2.082448640000000140e+01 -5.420456059841038954e-02 -4.478376524505165920e-03 -8.099999999999996092e+00 2.580000000000000071e+01 -1.076133676231295563e-02 3.849376510352082725e+00 3.235148265148906493e-03 9.526034637864745491e+02
1.694177400000000000e+09 -6.610279679999999303e+01 2.082992640000000151e+01 -4.044471570599688509e-02 -3.900478891521040234e-05 -4.849999999999998757e+00 2.860000000000000142e+01 9.407654748602022055e-02 3.915702588660992856e+00 1.950413342111098364e-03 9.541591322686525700e+02
1.694178000000000000e+09 -6.610436479999999904e+01 2.083546240000000083e+01 -4.906867158780471583e-02 -5.116030851032633830e-03 -1.600000000000001421e+00 3.140000000000000568e+01 1.973205589550424965e-01 3.978210358664844737e+00 -8.213349418193711428e-04 9.544978557887400257e+02
1.694178600000000000e+09 -6.610588160000000357e+01 2.084125600000000134e+01 -3.882682322125066005e-02 5.063810511799355686e-03 -2.649999999999996803e+00 3.204999999999999716e+01 2.988746340858117745e-01 4.036881938990311447e+00 2.651862084394834493e-03 9.550470139315127653e+02
1.694179200000000000e+09 -6.610749439999999311e+01 2.084706239999999866e+01 -3.657807391252639734e-02 1.703191911669743553e-03 -3.699999999999992184e+00 3.269999999999999574e+01 3.986462991957430702e-01 4.091703750359162228e+00 1.910332489879479909e-03 9.564156723037949632e+02
1.694179800000000000e+09 -6.610911360000000059e+01 2.085267999999999944e+01 -4.996803738010974216e-02 -2.470146239360998357e-03 -3.049999999999997158e+00 3.275000000000000000e+01 4.965467638170790732e-01 4.142666503172338643e+00 7.150522467026188206e-04 9.572032877247696661e+02
1.694180400000000000e+09 -6.611169280000000015e+01 2.085824159999999949e+01 -4.278055435276443413e-02 -1.850761610654919889e-03 -2.400000000000002132e+00 3.280000000000000426e+01 5.924909878542424790e-01 4.189765158845107251e+00 4.196834961715334520e-04 9.575437084476318432e+02
1.694181000000000000e+09 -6.611434239999999818e+01 2.086371520000000146e+01 -3.918587867137825892e-02 -4.283593794852345871e-03 -3.749999999999997780e+00 3.359999999999999432e+01 6.863977495156015074e-01 4.232998876298709412e+00 3.018293510629569028e-05 9.576786683770152422e+02
1.694181600000000000e+09 -6.611685760000000300e+01 2.086874399999999952e+01 -4.411753548453686141e-02 -6.050172836811773015e-03 -5.099999999999993427e+00 3.439999999999998437e+01 7.781897043635801481e-01 4.272370954306171420e+00 1.687348538481278637e-04 9.577383437137016244e+02
1.694182200000000000e+09 -6.611940479999999809e+01 2.087406400000000062e+01 -4.748145372017836818e-02 1.571703923948783400e-03 -2.249999999999996447e+00 3.239999999999999147e+01 8.677934262245777797e-01 4.307888770772827058e+00 1.577564780063417339e-03 9.582622336038750746e+02
1.694182800000000000e+09 -6.612175999999999476e+01 2.087910400000000166e+01 -3.756474274323517298e-02 1.551532356419719908e-03 6.000000000000005329e-01 3.040000000000000568e+01 9.551394581052180532e-01 4.339563701545830376e+00 2.462773798921837239e-04 9.588093862518617243e+02
1.694183400000000000e+09 -6.612422399999999811e+01 2.088434399999999869e+01 -3.278617219346507961e-02 4.721376454122402228e-03 1.549999999999995826e+00 3.114999999999999858e+01 1.040162396676020506e+00 4.367411009339979167e+00 9.625230964604208819e-04 9.591720263947674994e+02
1.694184000000000000e+09 -6.612667519999999399e+01 2.088995680000000021e+01 -4.625866419953310327e-02 1.657745438228621975e-03 2.499999999999991118e+00 3.189999999999999503e+01 1.122800987326716626e+00 4.391449727806419290e+00 -6.276458101933930864e-04 9.592724895806476297e+02
1.694184600000000000e+09 -6.612906879999999887e+01 2.089557759999999931e+01 -3.958156320564922698e-02 -1.130901805875692695e-03 3.249999999999997335e+00 3.255000000000000426e+01 1.202998198248223627e+00 4.411702567098229721e+00 -1.654509341996136893e-03 9.585878430349907831e+02
1.694185200000000000e+09 -6.613130239999999560e+01 2.090102239999999867e+01 -4.039956669976614567e-02 -3.070627291834078423e-03 4.000000000000003553e+00 3.320000000000000995e+01 1.280701271490305437e+00 4.428195835497028554e+00 -2.635430928879562047e-03 9.573008609537279199e+02
1.694185800000000000e+09 -6.613353600000000654e+01 2.090629759999999848e+01 -4.040666294967693722e-02 -4.230194646327396606e-03 5.400000000000004796e+00 3.395000000000000284e+01 1.355861762130781800e+00 4.440959361494765112e+00 -3.618110881710707820e-03 9.554247984105509204e+02
1.694186400000000000e+09 -6.613564800000000332e+01 2.091167199999999937e+01 -4.982693887427225993e-02 -6.315589422903615698e-03 6.800000000000006040e+00 3.469999999999999574e+01 1.428435573516953605e+00 4.450026412217051863e+00 -5.579741373198070578e-03 9.526654427340781695e+02
1.694187000000000000e+09 -6.613784959999999558e+01 2.091712160000000154e+01 -4.282511136683894715e-02 -8.674460121651784289e-03 5.849999999999999645e+00 3.419999999999999574e+01 1.498382987672899347e+00 4.455433606907664768e+00 -5.471934376564988739e-03 9.493499400091493499e+02
1.694187600000000000e+09 -6.614005120000000204e+01 2.092253279999999904e+01 -4.948955126413175087e-02 -2.952803387772633820e-03 4.899999999999993250e+00 3.369999999999999574e+01 1.565668675444416680e+00 4.457220818356439906e+00 -3.420082753621830375e-03 9.466823348700933138e+02
1.694188200000000000e+09 -6.614204800000000262e+01 2.092777759999999887e+01 -3.508093085174953524e-02 -1.232415817740392270e-03 1.149999999999995470e+00 3.409999999999999432e+01 1.630261668567281053e+00 4.455431058870657601e+00 -8.236844986445918549e-04 9.454092046944133472e+02
1.694188800000000000e+09 -6.614419839999999340e+01 2.093294560000000004e+01 -3.115328936383452915e-02 8.760767537636231521e-05 -2.600000000000002309e+00 3.450000000000000000e+01 1.692135285604190242e+00 4.450110360647676622e+00 8.402101714645434987e-04 9.454141623962593712e+02
1.694189400000000000e+09 -6.614662400000000275e+01 2.093803039999999882e+01 -4.021326054278467899e-02 -6.500627606186676517e-03 -3.249999999999997335e+00 3.670000000000000284e+01 1.751267020656787077e+00 4.441307664664422283e+00 -1.078799363830009817e-03 9.453425856385497354e+02
1.694190000000000000e+09 -6.614926079999999331e+01 2.094345600000000118e+01 -3.647121623747000274e-02 -2.237765617715216284e-03 -3.899999999999992362e+00 3.889999999999999858e+01 1.807638427851058660e+00 4.429074727439535231e+00 5.518866079701080897e-04 9.451845118117917082e+02
1.694190600000000000e+09 -6.615171200000000340e+01 2.094874559999999875e+01 -2.939878280107783085e-02 -9.787229448480732740e-04 -2.849999999999996980e+00 3.615000000000000568e+01 1.861235032803206124e+00 4.413466038154202131e+00 4.840569652681387639e-04 9.454952948837632221e+02
1.694191200000000000e+09 -6.615411199999999781e+01 2.095391679999999823e+01 -3.777536539985178188e-02 -1.015549538244487834e-02 -1.800000000000001599e+00 3.340000000000000568e+01 1.912046274606270968e+00 4.394538709708093016e+00 -2.711978880539257265e-03 9.448269183091817922e+02
1.694191800000000000e+09 -6.615669119999999737e+01 2.095909119999999959e+01 -4.612050808094935589e-02 -2.009720463862597634e-03 -2.749999999999996891e+00 3.325000000000000000e+01 1.960065463627701066e+00 4.372352319930952191e+00 6.000819179917922042e-04 9.441933492204176446e+02
1.694192400000000000e+09 -6.615932800000000213e+01 2.096437119999999865e+01 -4.169069957151066291e-02 -3.567083420557846333e-03 -3.699999999999992184e+00 3.309999999999999432e+01 2.005289731650522267e+00 4.346968733315725864e+00 3.618512719412441021e-04 9.444819291773975465e+02
1.694193000000000000e+09 -6.616197760000000017e+01 2.096938880000000083e+01 -3.032281857391540963e-02 -5.300826248689063935e-03 -3.299999999999991829e+00 3.119999999999999218e+01 2.047719959867113637e+00 4.318451938240815302e+00 -6.532047766517816260e-04 9.443945231259843922e+02
1.694193600000000000e+09 -6.616438399999999831e+01 2.097417280000000162e+01 -3.002170825641202814e-02 3.792398062769217551e-03 -2.899999999999991473e+00 2.929999999999999361e+01 2.087360696907358371e+00 4.286867889688057431e+00 1.981802171827326629e-03 9.447931023445370329e+02
1.694194200000000000e+09 -6.616686079999999492e+01 2.097901119999999864e+01 -3.386303021635640037e-02 -2.285958643054329231e-03 -3.049999999999997158e+00 2.879999999999999005e+01 2.124220082505404061e+00 4.252284339136386038e+00 3.744663323992225698e-04 9.454999828958050330e+02
1.694194800000000000e+09 -6.616942720000000122e+01 2.098389759999999882e+01 -3.707242582707928613e-02 -2.152309082377825301e-03 -3.200000000000002842e+00 2.829999999999999005e+01 2.158309772567180929e+00 4.214770661653402861e+00 5.772141561536138499e-04 9.457854870423709599e+02
1.694195400000000000e+09 -6.617202559999999778e+01 2.098888159999999914e+01 -3.270357853121293873e-02 -8.289008836356128937e-03 -2.900000000000002576e+00 2.639999999999999858e+01 2.189644856949174656e+00 4.174397693139379584e+00 -1.239894555392842242e-03 9.455866829225991523e+02
1.694196000000000000e+09 -6.617444480000000340e+01 2.099337119999999857e+01 -2.986710705832091098e-02 -8.847999060100935134e-03 -2.600000000000002309e+00 2.450000000000001066e+01 2.218243772216273779e+00 4.131237568188280029e+00 -1.391214986208385782e-03 9.447973500601187880e+02
1.694196600000000000e+09 -6.617725439999999537e+01 2.099833759999999927e+01 -4.518430455704256637e-02 1.658483292077157691e-03 -3.600000000000003197e+00 2.165000000000000213e+01 2.244128211937918227e+00 4.085363543933842045e+00 1.985696596788238521e-03 9.449756945432927751e+02
1.694197200000000000e+09 -6.618008319999999856e+01 2.100302560000000085e+01 -3.674023313236620542e-02 -5.510407360816112383e-03 -4.600000000000004086e+00 1.879999999999999361e+01 2.267323026706076661e+00 4.036849807566781578e+00 6.540941402554182032e-04 9.457676317644059054e+02
1.694197800000000000e+09 -6.618302719999999795e+01 2.100786079999999956e+01 -4.018360093899388946e-02 -9.998304889738230533e-03 -4.900000000000003908e+00 1.829999999999999361e+01 2.287856107976099285e+00 3.985771276783286687e+00 1.393066511886070086e-04 9.460056520018390529e+02
1.694198400000000000e+09 -6.618602239999999881e+01 2.101264319999999941e+01 -4.418534299675935112e-02 4.203622414191544518e-03 -5.200000000000004619e+00 1.779999999999999361e+01 2.305758264034252214e+00 3.932203413206982745e+00 3.045882625557582921e-03 9.469612087848629471e+02
1.694199000000000000e+09 -6.618881919999999752e+01 2.101709599999999867e+01 -4.036242697593117601e-02 -9.726677835118152995e-03 -7.850000000000001421e+00 1.699999999999999289e+01 2.321063093966155844e+00 3.876222062927645595e+00 1.514915285640512470e-03 9.483294481582223625e+02
1.694199600000000000e+09 -6.619178239999999391e+01 2.102148640000000057e+01 -3.364880551867473896e-02 2.945402169168301072e-03 -1.049999999999999822e+01 1.619999999999999218e+01 2.333806846448581052e+00 3.817903315744695547e+00 4.010279730866110962e-03 9.499870066631742702e+02
1.694200200000000000e+09 -6.619475199999999404e+01 2.102559520000000148e+01 -3.609395450194920890e-02 -7.491552217017797242e-03 -1.105000000000000426e+01 1.675000000000000000e+01 2.344028254862407401e+00 3.757323371517391042e+00 2.733546976114908413e-03 9.520101546752686090e+02
1.694200800000000000e+09 -6.619779200000000685e+01 2.103004320000000149e+01 -3.489551733277396900e-02 -1.058366847575367784e-03 -1.160000000000001030e+01 1.730000000000000426e+01 2.351768368607590975e+00 3.694558418219818563e+00 3.864782545971244977e-03 9.539896535318944188e+02
1.694201400000000000e+09 -6.620062079999999582e+01 2.103417119999999940e+01 -3.543518996471697186e-02 -7.048257189194989799e-04 -1.534999999999999787e+01 1.245000000000000639e+01 2.357070396265519285e+00 3.629684518521950398e+00 5.351550857578575918e-03 9.567545535529593508e+02
1.694202000000000000e+09 -6.620385919999999658e+01 2.103810560000000152e+01 -3.536313696983485466e-02 -6.665043856987616991e-03 -1.909999999999998366e+01 7.600000000000006750e+00 2.359979539417808692e+00 3.562777470000547453e+00 6.247815828107392000e-03 9.602343635586651089e+02
1.694202600000000000e+09 -6.620745599999999342e+01 2.104245279999999951e+01 -3.306979515626008725e-02 -2.807501862953312114e-03 -1.814999999999999858e+01 1.085000000000000497e+01 2.360542802471191415e+00 3.493912626551086031e+00 5.697553868730770646e-03 9.638179744677165672e+02
1.694203200000000000e+09 -6.620997760000000198e+01 2.104720160000000106e+01 -2.953152627705578695e-02 2.685204696382156864e-03 -1.720000000000001705e+01 1.410000000000000142e+01 2.358808813728437315e+00 3.423164745130705455e+00 5.458036381843485094e-03 9.671646515428889188e+02
1.694203800000000000e+09 -6.621244160000000534e+01 2.105163040000000052e+01 -3.567084847473257769e-02 1.271754030078731546e-03 -1.820000000000001705e+01 1.440000000000000213e+01 2.354827690348288538e+00 3.350607913753849143e+00 6.675227002732672318e-03 9.708046305582618061e+02
1.694204400000000000e+09 -6.621500799999999742e+01 2.105602719999999906e+01 -4.138132270038041849e-02 -1.268590322602160085e-02 -1.920000000000001705e+01 1.470000000000000284e+01 2.348650924763884262e+00 3.276315523720836786e+00 6.080386184247871424e-03 9.746313145143558359e+02
1.694205000000000000e+09 -6.621747840000000451e+01 2.106046399999999963e+01 -3.653358011291989865e-02 -2.770673767210937982e-03 -1.855000000000000071e+01 1.640000000000000568e+01 2.340331261927019568e+00 3.200360231625480445e+00 6.322588613124047706e-03 9.783522069535674746e+02
1.694205600000000000e+09 -6.621991679999999292e+01 2.106522879999999986e+01 -2.966284394918839232e-02 -6.538428475254740718e-03 -1.789999999999998437e+01 1.810000000000000497e+01 2.329922575448818201e+00 3.122813914833429738e+00 4.126193512883609069e-03 9.814868415913697390e+02
1.694206200000000000e+09 -6.622245119999999474e+01 2.107027520000000109e+01 -3.485422509792002188e-02 -4.357544770732390757e-03 -1.669999999999998153e+01 2.105000000000000426e+01 2.317479761179244591e+00 3.043747644718165724e+00 4.903392417113468238e-03 9.841957173703689250e+02
1.694206800000000000e+09 -6.622473599999999294e+01 2.107531200000000027e+01 -3.078818535405130133e-02 -1.221061175514782460e-03 -1.549999999999998046e+01 2.400000000000000000e+01 2.303058648964672273e+00 2.963231684900720087e+00 4.479114047754397844e-03 9.870104693098292046e+02
1.694207400000000000e+09 -6.622711040000000082e+01 2.108040959999999941e+01 -4.500123571149119289e-02 -1.214888488240625439e-02 -1.469999999999997975e+01 2.610000000000000142e+01 2.286715924664832311e+00 2.881335509477831458e+00 3.444322695281163468e-03 9.893875003327399327e+02
1.694208000000000000e+09 -6.622975359999999512e+01 2.108559839999999852e+01 -3.311270997829206947e-02 -5.429497255120787486e-03 -1.389999999999997904e+01 2.820000000000000284e+01 2.268509055033915089e+00 2.798127828792316141e+00 3.071548461038528435e-03 9.913422616796358398e+02
1.694208600000000000e+09 -6.623253119999999683e+01 2.109091199999999944e+01 -4.302214889379561008e-02 -8.550631077524207049e-03 -1.224999999999998224e+01 2.914999999999999858e+01 2.248496212491772894e+00 2.713676609993211919e+00 2.777704280391648899e-03 9.930970375020649499e+02
1.694209200000000000e+09 -6.623514240000000086e+01 2.109602879999999914e+01 -3.212646150959740099e-02 -8.151400841640952730e-03 -1.059999999999998721e+01 3.009999999999999432e+01 2.226736205111688349e+00 2.628049086452955319e+00 9.518332666833941372e-04 9.942158987661873653e+02
1.694209800000000000e+09 -6.623782400000000337e+01 2.110111840000000072e+01 -3.547132150071324180e-02 -1.484549923540259657e-02 -1.279999999999999005e+01 3.019999999999999574e+01 2.203288410057381075e+00 2.541311754689529856e+00 5.698838299970660631e-05 9.945185452610922994e+02
1.694210400000000000e+09 -6.624024959999999851e+01 2.110574719999999971e+01 -3.161271570080404630e-02 -3.137723923375895091e-03 -1.499999999999999112e+01 3.029999999999999361e+01 2.178212686243391705e+00 2.453530359764181323e+00 3.791177006337707878e-03 9.956729948778935295e+02
1.694211000000000000e+09 -6.624274560000000633e+01 2.111064959999999857e+01 -3.420443468328434461e-02 -7.328865714828847536e-03 -1.234999999999999432e+01 3.269999999999999574e+01 2.151569256133141650e+00 2.364769876687568662e+00 1.827708594636582098e-03 9.973586605581858748e+02
1.694211600000000000e+09 -6.624537599999999316e+01 2.111574879999999865e+01 -3.311949704431506325e-02 -8.311702443301476062e-03 -9.699999999999997513e+00 3.509999999999999432e+01 2.123418597269017827e+00 2.275094506141933426e+00 2.951836556997428432e-04 9.979955282332866773e+02
